id,title,poet_id,content,year,genre
16732,《江楼夕望招客》,86,江楼夕望招客，有诗。,823,诗
16733,《病中逢秋招客夜酌》,86,病中逢秋招客夜酌，有诗。,823,诗
16734,《新秋病起》,86,新秋病起，有诗。,823,诗
16735,《木芙蓉花下招客饮》,86,木芙蓉花下招客饮，有诗。,823,诗
16736,《悲歌》,86,在杭州，有诗。,823,诗
16737,《江楼晚眺景物鲜奇吟玩成篇寄水部张员外》,86,江楼晚眺景物鲜奇吟玩成篇，有诗寄张籍。,823,诗
16738,《夜招周协律兼答所赠》,86,夜招周元范，有诗兼答所赠。,823,诗
16739,《重酬周判官》,86,有诗重酬周元范。,823,诗
16740,《饮后夜醒》,86,饮后夜醒，有诗。,823,诗
16741,《代卖薪女赠诸妓》,86,代卖薪女写诗赠诸妓。,823,诗
16742,《奉和李大夫题新诗二首各六韵》,86,有诗奉和李德裕。,823,诗
16743,《予以长庆二年冬十月到杭州明年秋九月始与范阳卢贾汝南周元范兰陵萧悦清河崔求东莱刘方舆同游恩德寺之泉洞竹石籍甚久矣及兹目击果惬心期因自嗟云到郡周岁方来入寺半日复去俯视朱绶仰睇白云有愧于心遂留绝句》,86,在杭州有诗和群僚。,823,诗
16744,《早冬》,86,早冬在杭州，有诗。,823,诗
16745,《元微之除浙东观察使喜得杭越邻州先赠长句》,86,有诗贺元稹。,823,诗
16746,《席上答微之》,86,席上有诗答元稹。,823,诗
16747,《答微之上船后留别》,86,元稹上船后留别，有诗答之。,823,诗
16748,《答微之泊西陵驿见寄》,86,元稹泊西陵驿，有诗答之。,823,诗
16749,《答微之夸越州州宅》,86,有诗答元稹。,823,诗
16750,《微之重夸州居其落句有西州罗剎之谑因嘲兹石聊以寄怀》,86,有诗答元稹。,823,诗
16751,《张十八员外以新诗二十五首见寄郡楼月下吟玩通夕因题卷后封寄微之》,86,与张籍于郡楼月下吟玩通夕，因题卷后封，有诗寄元稹。,823,诗
16752,《酬微之》,86,有诗酬元稹。,823,诗
16753,《余思未尽加为六韵重寄微之》,86,余思未尽有诗寄元稹。,823,诗
16754,《答微之咏怀见寄》,86,有诗答元稹。,823,诗
16755,《酬微之夸镜湖》,86,有诗酬元稹夸镜湖。,823,诗
16756,《雪中即事答微之》,86,雪中即事有诗答元稹。,823,诗
16757,《醉封诗筒寄微之》,86,醉封诗筒寄元稹。,823,诗
16758,《祭社宵兴灯前偶作》,86,祭社宵兴灯前偶作诗。,823,诗
16759,《闲卧》,86,闲卧有诗。,823,诗
16760,《除夜寄微之》,86,除夜有诗寄元稹。,823,诗
16761,《正月十五日夜月》,86,正月十五日夜月赏月，有诗。,824,诗
16762,《钱唐湖石记》,86,修筑钱塘湖堤，蓄水，可灌田千顷。又浚城中李泌六井，以供饮用，三月十日作记。,824,文
16763,《祭浙江文》,86,在杭州，有文。,824,文
16764,《严十八郎中在郡日改制东南楼因名清辉未立标榜征归郎署予既到郡性爱楼居宴游其间颇有幽致聊成十韵兼戏寄严》,86,有诗寄严休复。,824,诗
16765,《早春西湖闲游怅然兴怀忆与微之同赏因思在越官重事殷镜湖之游或恐未暇偶成十八韵寄微之》,86,早春西湖闲游，怅然兴怀忆与元稹同赏，有诗。,824,诗
16766,《南亭对酒送春》,86,南亭对酒送春，有诗。,824,诗
16767,《新春江次》,86,新春江次，有诗。,824,诗
16768,《同诸客携酒早看樱桃花》,86,同诸客携酒早看樱桃花，有诗。,824,诗
16769,《春题湖上》,86,春题湖上，有诗。,824,诗
16770,《早春忆微之》,86,早春有诗忆元稹。,824,诗
16771,《柳絮》,86,有诗写柳絮。,824,诗
16772,《湖上招客送春泛舟》,86,湖上招客送春泛舟，有诗。,824,诗
16773,《紫阳花》,86,赏紫阳花，有诗。,824,诗
16774,《玩新庭树因咏所怀》,86,玩新庭树，有诗所怀。,824,诗
16775,《仲夏斋戒月》,86,仲夏斋戒月，有诗。,824,诗
16776,《三年为刺史二首》,86,在杭州，有诗。,824,诗
16777,《别萱桂》,86,有诗别萱桂。,824,诗
16778,《岁假内命酒赠周判官萧协律》,86,在杭州，有诗。,824,诗
16779,《与诸客携酒寻去年梅花有感》,86,与诸客携酒寻去年梅花有感，有诗。,824,诗
16780,《醉送李协律赴湖南辟命因寄沈八中丞》,86,醉送李协律赴湖南辟命，有诗寄沈传师。,824,诗
16781,《内道场永护上人就郡见访善说维摩经临别请诗因以此赠》,86,有诗赠永护上人。,824,诗
16782,《见李苏州示男阿武诗自感成咏》,86,有诗赠李谅。,824,诗
16783,《题州北路傍老柳树》,86,有诗题州北路傍老柳树。,824,诗
16784,《题清头陀》,86,有诗题清头陀。,824,诗
16785,《自叹二首》,86,有诗自叹二首。,824,诗
16786,《湖上醉中代诸妓寄严郎中》,86,湖上醉中代诸妓有诗寄严休复。,824,诗
16787,《自咏》,86,有诗自咏。,824,诗
16788,《晚兴》,86,晚兴，有诗。,824,诗
16789,《早兴》,86,早兴，有诗。,824,诗
16790,《竹楼宿》,86,宿竹楼，有诗。,824,诗
16791,《戏醉客》,86,有诗戏醉客。,824,诗
16792,《苏州李中丞以元日郡斋感怀诗寄微之及予辄依来篇七言八韵走笔奉答兼呈微之》,86,有诗赠元稹。,824,诗
16793,《答微之见寄》,86,有诗答元稹。,824,诗
16794,《失鹤》,86,在杭州，有诗。,824,诗
16795,《自感》,86,有诗自感。,824,诗
16796,《得湖州崔十八使君书喜与杭越邻郡因成长句代贺兼寄微之》,86,有诗寄元稹。,824,诗
16797,《早饮湖州酒寄崔使君》,86,早饮湖州酒寄崔玄亮，有诗。,824,诗
16798,《病中书事》,86,病中有诗书事。,824,诗
16799,《与微之唱和来去常以竹筒贮诗陈协律美而成篇因以此答》,86,与元稹唱和来去，常以竹筒贮诗。,824,诗
16800,《醉戏诸妓》,86,醉戏诸妓，有诗。,824,诗
16801,《北院》,86,在杭州，有诗。,824,诗
16802,《酬周协律》,86,有诗酬周元范。,824,诗
16803,《题石山人》,86,有诗题石山人。,824,诗
16804,《诗解》,86,在杭州，有诗。,824,诗
16805,《潮》,86,观潮，有诗。,824,诗
16806,《闻歌妓唱严郎中诗因以绝句寄之》,86,闻歌妓唱严休复诗，因以绝句寄之。,824,诗
16807,《柘枝妓》,86,有诗写柘枝妓。,824,诗
16808,《急乐世辞》,86,有诗写急乐世辞。,824,诗
16809,《天竺寺送坚上人归庐山》,86,天竺寺送士坚上人归庐山有诗。,824,诗
16810,《除官赴阙留赠微之》,86,除官赴阙有诗留赠元稹。,824,诗
16811,《留题郡斋》,86,有诗留题郡斋。,824,诗
16812,《别州民》,86,有诗别州民。,824,诗
16813,《留题天竺灵隐两寺》,86,有诗留题天竺灵隐两寺。,824,诗
16814,《西湖留别》,86,有诗留别西湖。,824,诗
16815,《重寄别微之》,86,重寄有诗别元稹。,824,诗
16816,《重题别东楼》,86,重题别东楼，有诗。,824,诗
16817,《别周军事》,86,有诗别周元范。,824,诗
16818,题凝公院,86,"杭州任上.秋,郑巢拜谒,姚合与之游宴，郑巢有诗《秋日陪姚郎中登郡中南亭》、《和姚郎中题凝公院》",835,诗
16819,题杭州南亭,86,"杭州任.秋,郑巢拜谒,姚合与之游宴，郑巢有诗《秋日陪姚郎中登郡中南亭》、《和姚郎中题凝公院》",835,诗
16820,谢韬光上人赠百龄藤杖,86,"杭州任上.与僧韬光游,韬光赠以百龄藤杖，姚合作诗",836,诗
16821,游天台上方,86,"春,罢郡游越,郑巢有《送姚合郎中罢郡游越》。
游历天台山、剡溪等地,作诗",836,诗
16822,别杭州,86,"春,罢郡别杭州有诗",836,诗
16823,咏雪,86,"春,罢郡游越,郑巢有《送姚合郎中罢郡游越》。
游历天台山、剡溪等地,作诗",836,诗
16824,《重赠》,86,经杭州，晤白居易，三宿而别，有诗。,823,诗
16825,《酬乐天喜邻郡》,86,在杭州，次韵酬和白居易《元微之除浙东观察史喜得杭越邻州先赠长句》一诗。,823,诗
16826,《再酬复言和前篇》,86,在杭州，酬和李谅诗，李谅原唱已亡佚。,823,诗
16827,《赠乐天》,86,在杭州，酬和白居易《席上答微之》一诗。,823,诗
16828,早秋寄题灵隐寺,86,早秋，游杭州灵隐寺，题诗。,835,诗
16829,哭卢仝,86,在杭州。十一月，闻卢仝死于甘露之变，岛作诗悼念。,835,诗
16830,《夜归孤山寺却寄卢郎中》,86,许浑游杭州，夜归孤山寺有诗寄卢郎中,812,诗
16831,《钱塘青山李隐居西斋》,86,在杭州，许浑秋夜棹舟访李隐居，有诗一首,812,诗
16832,《秋夜棹舟访李隐居》,86,在杭州，许浑秋夜棹舟访李隐居，有诗一首,812,诗
16833,《钱塘曲》,86,是年春赴越中，途经杭州，有《钱塘曲》,842,诗
16834,《苏小小歌》,86,是年春赴越中，途经杭州，有《苏小小歌》,842,诗
16835,《河渎神》（孤庙对寒潮）,86,是年春赴越中，途经杭州萧山，有《河渎神》（孤庙对寒潮），姑系于此,842,词
16836,《秘书刘尚书挽歌词二首》,86,是年七月刘禹锡卒，庭筠有《秘书刘尚书挽歌词二首》,842,词
16837,《杭州新造南亭子记》,86,经杭州，杜牧作诗一首,846,文
16838,上杭州姚郎中,86,在杭州。有诗上姚合,835,诗
16839,秋日陪姚郎中登郡中南亭,86,"在杭州。秋,郑巢拜谒姚合，与之游宴，郑巢有诗",835,诗
16840,和姚郎中题凝公院,86,"在杭州。秋,郑巢拜谒姚合，与之游宴，郑巢有诗《》、《》",836,诗
16841,送姚合郎中罢郡游越,86,"冬,姚合罢郡游越,郑巢有《》。
游历天台山、剡溪等地,作诗",836,诗
16842,《钓车》,86,本年左右有桐江之行，有诗，又与进士严子重相交,860,诗
16843,《别杜将军》,86,春自杭州返兰溪，有诗,881,诗
16844,《秋过钱塘江》,86,过钱塘江，有诗,892,诗
16845,《献钱尚父》,86,在杭州，献诗钱镠,894,诗
16846,钱塘遇默师忆润州旧游,86,回钱塘遇默师，有诗,881,诗
16847,送裴饶归会稽,86,在钱塘送别裴饶,881,诗
16848,江亭别裴饶,86,在钱塘送别裴饶,881,诗
16849,送章碣赴举,86,秋在杭州，有诗送章碣赴举,885,诗
16850,过夏口,86,春夏间，有诗谒杭州刺史钱镠，加殊遇，为从事,887,诗
16851,茅斋,86,隐为从事时，有诗自嘲,887,诗
16852,送内使周大夫自杭州朝贡,86,秋，有诗送周大夫,887,诗
16853,妖乱志,86,九月，高骈被杀，隐著诗文讽刺,887,著作
16854,题延和阁,86,九月，高骈被杀，隐著诗文讽刺,887,诗
16855,秋晚,86,秋，有诗感慨自己县令身份,887,诗
16856,虚白堂前牡丹,86,本年有诗咏白居易手植牡丹,887,诗
16857,寄杨秘书（萧萧檐雪打窗声）,86,冬，有诗寄杨子蒙,887,诗
16858,钱氏九州庙碑记,86,七月七日，钱镠祖庙成，命隐作碑记,888,文
16859,县斋秋晚酬友人朱瓒见寄,86,九月，有朱瓒行卷，隐有诗酬之,888,诗
16860,城西作,86,约于本年任观察判官；杜荀鹤自池州游钱塘，有诗献隐，隐有诗表达作为观察判官之感慨,889,诗
16861,镇海军所贡,86,自杭州随送贡物入京,889,诗
16862,春晚寄钟尚书,86,回钱塘；本年或明年有诗寄明州钟季文,890,诗
16863,寄钟常侍,86,回钱塘；本年或明年有诗寄明州钟季文,890,诗
16864,钱塘见芮逢,86,本年在钱塘见芮逢，有诗,890,诗
16865,吴门晚泊寄句曲道友,86,本年前后之春天，曾赴苏州访道友,890,诗
16866,南园题,86,与吴仁璧交游，吴精星学和黄白术，对隐入道或有一定影响；种蔬果种草药，以求养生，有诗,891,诗
16867,得宣州窦尚书书，因投寄二首,86,收到窦潏从广州寄来的书信，作诗回寄,892,诗
16868,寄聂师道,86,八月聂师道为歙州解围，隐有诗寄师道,893,诗
16869,谢授镇海节度使表,86,九月，隐改沈崧所作谢表,893,文
16870,杭州罗城记,86,十一月，罗城成，隐作记,893,文
16871,寄京阙陆郎中昆仲,86,有诗寄京城陆扆兄弟,893,诗
16872,和禅月大师见赠,86,本年贯休来钱塘谒钱镠，馆于罗隐之舍，有诗唱和,894,诗
16873,题新榜,86,二月，沈崧得新榜返吴越，隐题一绝于榜尾,895,诗
16874,寄渭北徐从事,86,徐夤以秘书省正字从事渭北，有诗寄隐，隐有诗回寄,895,诗
16875,吴越行营露布,86,六月，为钱镠作文讨董昌,895,文
16876,封胥山祠碑,86,冬终郊，钱镠奏封胥山伍子胥为惠应侯，隐为作碑文,895,文
16877,感弄猴人赐朱绂,86,七月，唐昭宗播迁，隐作诗自嘲；与钱镠唱和，常借机讽其出身，钱亦不怒,896,诗
16878,寄窦泽处士二首,86,本年有诗寄窦泽,896,诗
16879,酬丘光庭,86,五月十六日，收到丘光庭从湖州寄来的书札，作诗劝其入钱镠幕,897,诗
16880,送辩光大师,86,送僧辩光，有诗,897,诗
16881,尚父偶建小楼特摛丽藻绝句不敢称扬三首,86,本年有诗称颂钱镠所建小楼,897,诗
16882,谢恩表,86,八月，唐昭宗赐钱镠铁券，十月，隐代钱镠作谢恩表,897,文
16883,吴公约神道碑,86,正月，隐应邀为吴公约作神道碑,898,文
16884,东安镇新筑罗城记,86,六月，隐应邀作《东安镇新筑罗城记》,898,文
16885,秋日有寄姑苏曹使君,86,秋，在钱塘寄诗曹圭,900,诗
16886,暇日有寄姑苏曹使君兼呈张郎中郡中宾僚,86,秋，在钱塘寄诗曹圭,900,诗
16887,镇海军使院记,86,钱镠建镇海军使院，冬十月，命隐作记,900,文
16888,使者,86,十二月，左补阙韦庄奏请昭宗特赐罗隐进士第并录升三署郎中；朝廷派使者授隐“检校户部郎中兼御史中丞”衔，隐有诗,900,诗
16889,冬暮城西晚眺,86,十二月，隐有诗表达作为御史中丞而无所作为的无奈心情,900,诗
16890,长明灯,86,隐晚年有《长明灯》诗表达对大唐长治久安的向往,901,诗
16891,题玄同先生草堂三首,86,春，赴大涤山悼道教大师闾丘方远，有诗,902,诗
16892,陈先生集后序,86,八月，隐应黄滔之请为陈黯文集作后序,902,文
16893,酒令,86,九月，隐与皮日休以酒令共解杭州之围,902,未知
16894,送人归湘中兼寄旧知,86,与九华故人相聚两旬,902,诗
16895,暇日感怀因寄同院吴蜕拾遗,86,隐之益友吴融卒，隐有诗寄吴融弟吴蜕,903,诗
16896,魏博罗令公附卷有回,86,夏，魏博节度使罗绍威寄诗卷求罗隐指点，隐有回诗,904,诗
16897,寄酬邺王罗令公五首,86,有组诗酬罗绍威,904,未知
16898,钱塘府亭,86,春，钱塘府亭启用，隐作诗以贺,905,诗
16899,献尚父大王,86,作诗赞钱镠,905,诗
16900,钱尚父生日,86,钱镠生日，隐作诗赞其为兴唐宗社的诸侯,905,诗
16901,题磻溪垂钓图,86,本年前后作题画诗为民请命,905,诗
16902,秋日有酬,86,转司勋郎中，充镇海军节度判官、副使；秋作诗酬答罗绍威,906,诗
16903,小松,86,朱温篡唐，诏至，隐痛哭劝钱镠举义讨贼，镠不从，反奉朱梁之正朔；朱梁以谏议大夫招，隐不就，作诗明志；,907,诗
16904,天竺寺八月十五日夜桂子,86,皮日休八月十五游杭州，于天竺寺赏月，有诗,870,诗
16905,题潼关兰若,86,年初，皮日休当在杭州,876,诗
16906,《春日行次钱塘却寄姚中丞》,86,春在钱塘,871,诗
16907,《献钱塘县罗著作判官》、《钱塘别罗隐》,86,再游越中,888,诗
16908,《登杭州城》,86,游至杭州，有诗,866,诗
16909,《游江西留别富阳裴刘二少府》,86,游浙江富阳。,729,诗
16910,《经七里滩》,86,游桐庐江、建德江。,729,诗
16911,《宿桐庐江寄广陵旧游》,86,游桐庐江、建德江。,729,诗
16912,《宿建德江》,86,游桐庐江、建德江。,729,诗
16913,秋日怀贾随进士,86,在故乡，看人变化；本年正月中书舍人李蔚知贡举，随即拜礼部侍郎，不久短暂拜相，李蔚一向激赏罗隐诗，隐因在乡，错过机会；四月，南诏入侵姚、巂州，秋，隐有诗写南诏边事,865,诗
16914,寄三衢孙员外,86,在故乡有诗寄孙玉汝,869,诗
16915,湖州裴郎中赴阙后投简寄友生,86,七月，裴德符赴阙入京，隐有诗寄湖州,872,诗
16916,钱塘江潮,86,本年或曾一度返乡,878,诗
16917,江南寄所知周仆射,86,在故乡，有诗寄周宝,887,诗
16918,酬章处士见寄,86,章碣亦彻底罢举归乡，隐在故乡，有诗酬章碣,887,诗
16919,《寄赠孙路处士》,86,春，大约先至富春访孙路，有诗,867,诗
16920,送少微上人游天台；初到碧涧招明契上人,86,睦州司马任上。有诗,775,诗
16921,碧涧别墅喜皇甫侍御相访,86,睦州司马任上。有诗,776,诗
16922,送柳使君赴袁州,86,睦州司马任上。有诗,777,诗
16923,送方外上人之常州依萧使君,86,睦州司马任上。有诗,778,诗
16924,《西园》,86,春，许浑赴睦州，任睦州刺史,851,诗
16925,《初春有感寄歙州邢员外》,86,在睦州，睦州刺史任上。初春，杜牧作诗感怀，并寄友人邢群,847,诗
16926,《正初奉酬歙州刺史邢群》,86,在睦州，睦州刺史任上。杜牧有诗酬邢群,847,诗
16927,《送卢秀才一绝》,86,在睦州，睦州刺史任上。杜牧作诗送友人,847,诗
16928,《送卢秀才赴举序》,86,在睦州，睦州刺史任上。春，杜牧作文送友人赴举,847,文
16929,《寄内兄和州崔员外十二韵》,86,春，杜牧作诗寄内兄,847,诗
16930,《上吏部高尚书状》,86,在睦州，睦州刺史任上。杜牧与吏部尚书高元裕书，发抒抑郁之怀,848,文
16931,《上刑部崔尚书状》,86,在睦州，睦州刺史任上。杜牧与刑部尚书崔璪书，发抒抑郁之怀,848,文
16932,《朱坡绝句三首》,86,在睦州，睦州刺史任上。杜牧作诗三首,848,诗
16933,《忆游朱坡四韵》,86,在睦州，睦州刺史任上。杜牧作诗忆朱坡,848,诗
16934,《昔事文皇帝三十二韵》,86,在睦州，睦州刺史任上。杜牧作诗忆往事,848,诗
16935,《睦州四韵》,86,在睦州，睦州刺史任上。杜牧作诗感怀,848,诗
16936,《题新定八松院小石》,86,在睦州，睦州刺史任上。杜牧作诗题新定八松院小石,848,诗
16937,《秋晚早发新定》,86,九月初，杜牧自睦州启程赴长安，作诗一首,848,诗
16938,《除官归京睦州雨霁》,86,九月初，杜牧自睦州启程赴长安，作诗一首,848,诗
16939,《引泉》,86,在睦州，与刺史陆墉游，有诗,865,诗
16940,《新定陪太守一百五夜南馆玩月》,86,在睦州，与刺史陆墉游，有诗,865,诗
16941,《寄淮南郑窦书记》,86,与郑窦游，有诗,865,诗
16942,《严观钓台》,86,访严观钓台，有诗,865,诗
16943,《寄新定桂雍》,86,冬至新定，后有诗,871,诗
16944,《上冯使君五首》,86,在睦州，与太守冯岩共为诗禅之游,872,诗
16945,《拟齐梁体寄冯使君三首》,86,秋，在睦州，与太守冯岩交往，有诗,872,诗
16946,《上冯使君渡水僧障子》,86,在睦州，与太守冯岩共为诗禅之游,872,诗
16947,《上冯使君山水障子》,86,在睦州，与太守冯岩共为诗禅之游,872,诗
16948,《上冯使君水精数珠》,86,在睦州，与太守冯岩共为诗禅之游,872,诗
16949,《寄大愿和尚》,86,在睦州，有诗寄僧大愿,872,诗
16950,《陪冯使君游六首》,86,居建德，陪睦州太守冯岩游，有诗,873,诗
16951,《寄冯使君》（好鸟啼红芳）,86,暮春居建德，有诗寄冯岩,873,诗
16952,《春晚桐江上闲望作》,86,暮春居建德，有诗思乡,873,诗
16953,《闻迎真身》,86,居建德，有诗,873,诗
16954,《桐江闲居作十二首》,86,秋，居建德，有诗,873,诗
16955,《寄冯使君》（山风与霜气）,86,秋，居建德，有诗,873,诗
16956,《早秋即事寄冯使君》,86,秋，居建德，有诗,873,诗
16957,《秋末寄上桐江冯使君》,86,秋，居建德，有诗,873,诗
16958,《别冯使君》,86,秋，居建德，有诗别冯岩,873,诗
16959,《干霄亭晚望怀王棨侍郎》,86,居建德，有诗,873,诗
16960,《秋送夏郢归钱塘》,86,居建德，有诗,873,诗
16961,《寄清冷山道人》,86,居建德，有诗,873,诗
16962,《寄赤松舒道士二首》,86,居建德，有诗,873,诗
16963,《秋怀赤松道士》,86,居建德，有诗,873,诗
16964,《夏雨登干霄亭上宋使君二首》（其一）,86,春夏之际入睦州，与刺史宋震相过从，迭相酬唱,876,诗
16965,《夏雨登干霄亭上宋使君二首》（其二）,86,春夏之际入睦州，与刺史宋震相过从，迭相酬唱,876,诗
16966,《上宋使君》,86,春夏之际入睦州，与刺史宋震相过从，迭相酬唱,876,诗
16967,《上新定宋使君》,86,春夏之际入睦州，与刺史宋震相过从，迭相酬唱,876,诗
16968,《寄乌龙山贾秦处士》,86,在睦州，有诗,876,诗
16969,《游严陵钓台》,86,在睦州，有诗,876,诗
16970,《新定江边作》,86,在睦州，有诗,876,诗
16971,《咏红芙蓉上宋使（君）》,86,夏秋之际，在睦州，有诗,876,诗
16972,《苔藓》,86,在睦州，有诗,876,诗
16973,《溪寺水阁闲眺因寄宋使君》,86,秋冬在睦州，与刺史宋震交往，有诗,876,诗
16974,《寄宋使君》,86,秋冬在睦州，与刺史宋震交往，有诗,876,诗
16975,《宋使君罢新定移出东馆二首》（其一）,86,在睦州。冬，宋震罢，休有诗,876,诗
16976,《宋使君罢新定移出东馆二首》（其二）,86,在睦州。冬，宋震罢，休有诗,876,诗
16977,《答刘敦质书》,86,本年，归家小住后，决意远赴岭南，行前作《答刘敦质书》,805,文
16978,《东还赋》,86,本年，家居数月，不耐其寂，作《东还赋》以明志,805,文
16979,《让风》,86,本年，入江西未能遂愿，后返家，作《让风》,805,文
16980,《公是》,86,本年，10月前，曾南返还家，作《公是》,808,文
16981,《睦州录事参军厅壁记》,86,四月，贬睦州(今浙江淳安)，作《睦州录事参军厅壁记》,813,文
16982,《池州大厅壁记》,86,本年，撰《池州大厅壁记》一篇,813,文
16983,《鹤处鸡群赋》,86,另湜集有《鹤处鸡群赋》一篇，疑为此间之作,813,文
16984,及第后还家过岘岭,86,频取道襄阳返浙中原籍携家眷，有诗,854,诗
16985,及第后归,86,频取道襄阳返浙中原籍携家眷，有诗,854,诗
16986,《送骆奉礼从军》,86,在安定县尉任，有诗,670,诗
16987,《晚秋喜雨》,86,在安定县尉任，有诗,670,诗
16988,《上巡察覆囚使历城张明府书》,86,在安定县尉任。上书历城张明府，希冀援手,671,文
16989,《薛公墓志铭》,86,受辟为泾州从事。本年四月，薛元超陪葬乾陵，撰铭,685,文
16990,《户部尚书崔公挽歌》,86,是年有诗,685,诗
16991,《为温给事请致仕归侍表》,86,是年有文,685,文
16992,《为王起避讳辞澧阳县令表》,86,是年有文,685,文
16993,《为泾州李使君贺庆山表》,86,是年在泾州从事任，有文,686,文
16994,《为泾州李刺史贺庆云见表》,86,是年在泾州从事任，有文,686,文
16995,《为西京百官贺老君见表》,86,是年在泾州从事任，有文,686,文
16996,山行入泾州,86,漫游河西、陇右边塞。在泾州、萧关、白草原都写过诗,724,诗
16997,《泾州塞》,86,在泾原节度使幕,802,诗
16998,《送韩侍御归山》,86,在泾原节度使幕,802,诗
16999,安定城楼,86,泾原，王茂元幕。登安定城楼，有诗,838,诗
17000,为韩同年瞻上河阳李大夫启,86,赴泾原节度使王茂元幕，王茂元以女嫁之。令狐绹讥讽李商隐“背家恩”,838,文
17001,为尚书濮阳公泾原让加兵部尚书表,86,在泾原，王茂元幕，有文,838,文
17002,为濮阳公附送官告中使回状,86,在泾原，王茂元幕，有文,838,文
17003,为濮阳公官后上中书门下状,86,在泾原，王茂元幕，有文,838,文
17004,为濮阳公上杨相公状一,86,在泾原，王茂元幕，有文,838,文
17005,为濮阳公上李相公状一,86,在泾原，王茂元幕，有文,838,文
17006,为濮阳公上郑相公状,86,在泾原，王茂元幕，有文,838,文
17007,为濮阳公上陈相公状二,86,在泾原，王茂元幕，有文,838,文
17008,回中牡丹为雨所败二首,86,在泾原，王茂元幕，观牡丹被雨所败，作诗两首,838,诗
17009,东南,86,在泾原，王茂元幕,838,诗
17010,奠相国令狐公文,86,在泾原，王茂元幕，有文,838,文
17011,为濮阳公上杨相公状二,86,在泾原，王茂元幕，有文,838,文
17012,为濮阳公贺丁学士启,86,在泾原，王茂元幕，有文,838,文
17013,为濮阳公上汉南李相公状,86,泾原，王茂元幕。秋，代拟《为濮阳公上汉南李相公状》,838,文
17014,为濮阳公论皇太子表,86,泾原，王茂元幕，九月上旬末，代拟《为濮阳公论皇太子表》,838,文
17015,为濮阳公上杨相公状,86,在泾原，王茂元幕，有文,838,文
17016,为濮阳公上李相公状二,86,在泾原，王茂元幕，有文,838,文
17017,为濮阳公上陈相公状一,86,在泾原，王茂元幕，有文,838,文
17018,为濮阳公贺陈相公送土物状,86,在泾原，王茂元幕，有文,838,文
17019,为濮阳公贺杨相公送土物状,86,在泾原，王茂元幕，有文,838,文
17020,为濮阳公贺李相公送土物状,86,在泾原，王茂元幕，有文,838,文
17021,为濮阳公奏临泾平涼等镇准式十月一日起烧贼路野草状,86,在泾原，王茂元幕，有文,838,文
17022,为濮阳公贺牛相公状,86,在泾原，王茂元幕，有文,838,文
17023,为张周封上杨相公启,86,泾原，王茂元幕。秋冬间，拟《为张周封上杨相公启》,838,文
17024,为濮阳公奉慰皇太子薨表,86,在泾原，王茂元幕，有文,838,文
17025,为濮阳公皇太子薨慰宰相状,86,在泾原，王茂元幕，有文,838,文
17026,奉和太原公送前杨秀才戴兼招杨正字戎,86,在泾原，王茂元幕，有诗,838,诗
17027,赠送前刘五经映三十四韵,86,在泾原，王茂元幕，有诗,838,诗
17028,十一月中旬至扶风界见梅花,86,在泾原，王茂元幕，中旬至扶风界见梅花，有诗,838,诗
17029,为濮阳公与周学士状,86,在泾原，王茂元幕，有文,838,文
17030,为濮阳公泾原谢冬衣状,86,泾原，王茂元幕.冬，拟《为濮阳公泾原谢冬衣状》,838,文
17031,为尚书濮阳公贺郑相公状,86,在泾原，王茂元幕,838,文
17032,为濮阳公上陈相公状三,86,在泾原，王茂元幕,838,文
17033,为濮阳公补保定尉张鳵巡官牒,86,泾原，王茂元幕。春，拟《为濮阳公补保定尉张〓巡官牒》,838,文
17034,为濮阳公上张杂端状,86,泾原，王茂元幕。春，拟《濮阳公上张杂端状》,838,文
17035,为濮阳公泾原署营田副使宾牒,86,泾原，王茂元幕。春，拟《为濮阳公泾原署营田副使宾牒》,838,文
17036,马嵬二首,86,在泾原，王茂元幕，作马嵬两首,838,诗
17037,思贤顿,86,在泾原，王茂元幕,838,诗
17038,玉山,86,在泾原，王茂元幕,838,诗
17039,别薛岩宾,86,在泾原，王茂元幕,839,诗
17040,为濮阳公与丁学士状,86,泾原，王茂元幕。春，拟《为濮阳公上李相公状一》,839,文
17041,赠泾州王侍御,86,疑频在官侍御史时去往鄜州公干，经泾州，有诗,871,未知
17042,《陇头水》,86,"在襄州.秋,奉使西行.经秦陇抵河西,至凉州、甘州等地",661,诗
17043,《九曲词三首》,86,至武威，作边塞诗，吹捧哥舒翰,754,诗
17044,《塞下曲贺兰作》,86,在武威，有诗,754,诗
17045,《部落曲》,86,在武威，有诗,754,诗
17046,《奉寄平原颜太守》,86,寄诗颜真卿叙旧,755,诗
17047,《陪窦侍御灵云南亭宴诗得雷字》,86,与友人游玩，宴会，有诗,755,诗
17048,《陪窦侍御泛灵云池》,86,与友人游玩，有诗,755,诗
17049,《和窦侍御登凉州七级浮图之作》,86,与友人登楼，有诗和之,755,诗
17050,《送窦侍御知河西和籴还京序》,86,饯别友人。于灵云池宴会，有文,755,诗
17051,《武威同诸公过杨七山人得藤字》,86,访友人，有诗,755,诗
17052,《河西送李十七》,86,秋，有诗送别友人,755,诗
17053,《送裴别将之安西》,86,秋，有诗送别友人,755,诗
17054,出塞作,86,时为御史，监察塞上，有诗,737,诗
17055,使至塞上,86,时为御史，监察塞上，有诗,737,诗
17056,为崔常侍谢赐物表,86,秋，为河西崔希逸幕府判官，代崔希逸作谢表,737,文
